Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2016-04-24,1.08,879308.05,34134.42,592370.7,151281.44,101521.49,96823.55,4684.93,13.01,conventional,2016,Chicago
2016-07-10,1.51,1043428.53,152994.7,355101.22,12180.53,523152.08,379451.98,143700.1,0.0,organic,2016,TotalUS
2016-09-04,1.03,419927.05,228635.99,60398.43,8324.56,122568.07,89224.3,33338.77,5.0,conventional,2016,SouthCarolina
2015-08-23,1.49,4417.82,2674.37,1500.12,0.0,243.33,243.33,0.0,0.0,organic,2015,GrandRapids
2016-01-17,0.83,712937.27,440675.35,120098.37,26636.1,125527.45,89810.71,28507.85,7208.89,conventional,2016,WestTexNewMexico
2017-08-27,1.13,1090966.44,631381.37,186107.13,1463.79,272014.15,192595.16,78351.76,1067.23,conventional,2017,DallasFtWorth
2017-11-19,2.13,7918.52,7.04,3853.79,131.39,3926.3,3802.47,123.83,0.0,organic,2017,Charlotte
2016-09-11,2.19,7223.46,1512.68,5358.04,3.98,348.76,345.43,3.33,0.0,organic,2016,Sacramento
2016-02-28,2.01,7998.27,1156.04,6504.7,0.0,337.53,334.2,3.33,0.0,organic,2016,Sacramento
2017-12-24,1.06,140322.03,47451.51,20793.8,5024.24,67052.48,61296.18,5712.32,43.98,conventional,2017,Columbus
2015-02-22,1.1,2720346.71,632670.12,1209150.04,295228.18,583298.37,535973.53,46783.55,541.29,conventional,2015,Midsouth
2017-05-21,0.92,8759.49,76.82,1259.86,0.0,7422.81,2038.26,5384.55,0.0,organic,2017,Indianapolis
2016-10-16,1.63,117842.82,1510.9,69625.5,3811.2,42895.22,38573.86,4300.71,20.65,conventional,2016,GrandRapids
2015-06-07,0.72,1172177.72,675888.37,364707.14,3899.67,127682.54,72504.8,55177.74,0.0,conventional,2015,Houston
2017-04-09,2.27,4154.91,957.86,54.13,0.0,3142.92,1275.82,1867.1,0.0,organic,2017,Tampa
2015-11-01,1.13,60151.68,20262.48,23801.85,2428.84,13658.51,13658.51,0.0,0.0,conventional,2015,Spokane
2016-01-17,0.81,5735627.03,2836077.92,1756468.7,373209.85,769870.56,621920.46,136801.89,11148.21,conventional,2016,SouthCentral
2016-02-28,0.84,4740050.22,2325376.99,994256.14,13243.4,1407173.69,528218.04,878955.65,0.0,conventional,2016,Southeast
2016-01-31,1.54,5545.65,786.83,1594.15,249.42,2915.25,2786.72,128.53,0.0,organic,2016,SouthCarolina
2018-01-28,1.03,187523.2,60555.62,23671.37,3175.28,100120.93,83156.44,16932.05,32.44,conventional,2018,Columbus
2016-08-21,1.87,10605.21,882.35,4181.99,6.88,5533.99,5365.02,168.97,0.0,organic,2016,Philadelphia
2016-07-10,1.16,130838.45,4126.55,56807.6,4.8,69899.5,15124.86,54774.64,0.0,organic,2016,GreatLakes
2017-09-24,1.9,2978.57,29.29,319.28,0.0,2630.0,2630.0,0.0,0.0,organic,2017,MiamiFtLauderdale
2015-07-05,1.06,373691.57,140339.02,62718.27,96051.18,74583.1,66416.56,1849.74,6316.8,conventional,2015,Detroit
2017-01-22,1.59,10830.75,224.66,4242.03,477.69,5886.37,5420.39,465.98,0.0,organic,2017,RaleighGreensboro
2017-12-31,2.06,13531.12,89.4,5189.69,203.49,8048.54,7934.12,114.42,0.0,organic,2017,RaleighGreensboro
2017-05-07,1.68,9163.85,514.87,4408.58,216.59,4023.81,2347.45,1676.36,0.0,organic,2017,RichmondNorfolk
2016-11-20,1.93,1862.7,122.63,197.39,0.0,1542.68,1542.68,0.0,0.0,organic,2016,Albany
2015-10-04,2.3,2855.32,64.28,2269.13,5.54,516.37,396.42,119.95,0.0,organic,2015,HartfordSpringfield
2017-11-12,1.45,356528.0,28196.0,195219.0,203.0,132910.0,108280.0,24629.0,0.0,conventional,2017,Philadelphia
2017-08-13,2.35,10438.1,33.0,4739.09,242.97,5423.04,5418.6,4.44,0.0,organic,2017,Charlotte
2016-03-20,0.78,6938294.62,2557843.72,1955450.63,167407.21,2257593.06,1216115.26,1040865.95,611.85,conventional,2016,West
2017-02-05,1.19,91687.96,15626.93,34864.22,0.0,41196.81,40279.83,916.98,0.0,organic,2017,LosAngeles
2017-09-24,1.72,186923.93,47607.14,71519.48,5336.34,62460.97,57929.86,4531.11,0.0,conventional,2017,Charlotte
2016-04-17,1.71,2326.56,0.0,145.04,0.0,2181.52,889.55,1291.97,0.0,organic,2016,Syracuse
2018-02-04,1.16,395673.05,92062.94,211176.35,157.51,92276.25,89502.17,1977.41,796.67,conventional,2018,HarrisburgScranton
2017-09-17,1.73,141725.96,82016.13,13544.55,24.82,46140.46,8860.73,37219.73,60.0,conventional,2017,Jacksonville
2015-09-06,1.09,336982.39,143927.73,51351.12,79770.33,61933.21,49676.97,1237.68,11018.56,conventional,2015,Detroit
2016-09-04,1.31,160672.02,17530.05,75640.39,3252.69,64248.89,47772.68,16371.21,105.0,conventional,2016,Indianapolis
2015-03-08,0.75,1218684.28,724775.83,371564.05,11201.82,111142.58,97450.44,13677.78,14.36,conventional,2015,DallasFtWorth
2015-08-09,1.25,731125.01,18237.36,526303.06,104796.41,81788.18,79510.48,1904.8,372.9,conventional,2015,Chicago
2016-06-12,0.97,16462.75,2079.57,5830.96,0.0,8552.22,894.77,7657.45,0.0,organic,2016,Atlanta
2018-03-25,0.59,1684537.69,932956.86,296968.67,14886.96,439725.2,216076.58,218329.73,5318.89,conventional,2018,PhoenixTucson
2017-10-22,1.69,19214.84,3989.78,395.07,0.0,14829.99,14806.66,23.33,0.0,organic,2017,DallasFtWorth
2015-04-12,1.06,5636644.51,2848184.0,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,conventional,2015,California
2016-12-25,1.53,132890.31,22779.87,56237.83,10.76,53861.85,43478.17,10383.68,0.0,organic,2016,California
2017-06-11,1.68,4060850.93,246826.64,2632016.93,13643.55,1168363.81,778716.02,350202.79,39445.0,conventional,2017,Northeast
2015-12-06,1.66,12668.99,934.4,8211.33,0.0,3523.26,7.43,3515.83,0.0,organic,2015,Portland
2016-03-06,2.13,3751.88,0.0,182.17,0.0,3569.71,386.67,3183.04,0.0,organic,2016,BuffaloRochester
2016-11-06,1.76,43201.25,5866.3,10066.67,1872.81,25395.47,18106.52,7288.95,0.0,organic,2016,Plains
2015-11-01,1.36,52815.97,13987.25,20741.07,0.0,18087.65,17485.6,602.05,0.0,organic,2015,LosAngeles
2018-02-11,0.8,303827.76,149429.09,10869.53,363.33,143165.81,107936.13,33522.21,1707.47,conventional,2018,Nashville
2017-07-30,1.44,4568.06,0.0,136.78,0.0,4431.28,1060.62,3370.66,0.0,organic,2017,Syracuse
2016-11-27,1.76,1221.36,9.68,210.08,0.0,1001.6,940.42,61.18,0.0,organic,2016,BuffaloRochester
2016-09-18,1.45,3442454.03,409569.22,1938470.57,17881.0,1076533.24,1009926.82,66387.53,218.89,conventional,2016,Northeast
2017-10-01,1.3,893387.5,492841.54,170718.08,876.26,228951.62,147483.78,81358.86,108.98,conventional,2017,DallasFtWorth
2015-04-26,1.46,83253.18,9169.34,42025.26,4427.92,27630.66,18237.04,9393.62,0.0,organic,2015,Midsouth
2017-03-26,1.94,11276.9,236.74,6075.77,440.09,4524.3,2563.32,1960.98,0.0,organic,2017,RaleighGreensboro
2017-10-08,1.85,304863.13,195935.23,23473.26,50.59,85404.05,63299.53,22104.52,0.0,conventional,2017,Orlando
2015-07-19,0.76,928600.19,608209.31,200732.5,4302.29,115356.09,84065.18,31290.91,0.0,conventional,2015,PhoenixTucson
2015-06-07,0.98,391556.97,271323.04,33611.14,561.66,86061.13,48219.72,37841.41,0.0,conventional,2015,Orlando
2016-06-05,1.04,5130.06,0.0,184.17,0.0,4945.89,4945.89,0.0,0.0,organic,2016,NorthernNewEngland
2018-01-07,1.53,15714.11,405.37,4195.19,0.0,11113.55,7883.61,3229.94,0.0,organic,2018,Atlanta
2016-10-16,1.39,190846.01,57529.11,56366.66,17531.78,59418.46,48823.53,10354.65,240.28,conventional,2016,Charlotte
2017-04-09,2.06,9053.38,364.44,440.96,13.91,8234.07,8234.07,0.0,0.0,organic,2017,HarrisburgScranton
2015-09-20,1.76,18014.56,2052.48,9055.35,0.0,6906.73,0.0,6906.73,0.0,organic,2015,Portland
2017-01-08,1.07,12346.01,323.43,6801.77,0.0,5220.81,654.36,4566.45,0.0,organic,2017,CincinnatiDayton
2015-09-27,2.24,2490.3,1825.3,22.72,0.0,642.28,642.28,0.0,0.0,organic,2015,Orlando
2016-10-09,1.73,23673.82,689.95,9161.72,0.0,13822.15,4318.59,9503.56,0.0,organic,2016,Seattle
2017-01-01,1.62,4920.41,584.97,2230.14,209.54,1895.76,1895.76,0.0,0.0,organic,2017,RichmondNorfolk
2017-12-03,1.31,318626.0,202974.0,23478.0,987.0,91187.0,60278.0,30905.0,3.0,conventional,2017,Orlando
2015-05-10,0.76,1201673.17,654227.6,424395.94,3776.21,119273.42,49686.88,69586.54,0.0,conventional,2015,Houston
2017-05-14,1.33,311498.75,83304.15,100720.61,6401.85,121072.14,119259.88,1812.26,0.0,conventional,2017,RaleighGreensboro
2015-06-28,1.25,560494.92,4688.28,403230.6,9120.3,143455.74,142574.63,881.11,0.0,conventional,2015,Boston
2015-08-16,1.69,2649.76,5.12,1894.81,0.0,749.83,86.67,663.16,0.0,organic,2015,Boise
2015-01-25,1.8,30207.8,3732.84,14987.92,20.69,11466.35,10403.58,1062.77,0.0,organic,2015,Plains
2018-02-04,1.28,2959541.38,96084.63,2250967.25,3253.28,609236.22,569361.35,38734.78,1140.09,conventional,2018,NewYork
2017-03-26,1.24,11292.61,1579.74,513.18,0.0,9199.69,903.33,8296.36,0.0,organic,2017,StLouis
2017-08-06,1.61,22037.86,7.5,1198.39,0.0,20831.97,16162.53,4669.44,0.0,organic,2017,Boston
2017-01-22,0.84,755472.09,320378.0,135920.57,179.13,298994.39,177899.15,121095.24,0.0,conventional,2017,Atlanta
2016-10-23,1.89,293380.24,13407.99,179712.92,664.5,99594.83,97636.47,1958.36,0.0,conventional,2016,Philadelphia
2016-08-14,1.82,53866.63,5829.03,22762.76,4411.5,20863.34,10714.01,10149.33,0.0,organic,2016,Plains
2016-04-17,1.15,118580.72,29955.06,15129.88,17.07,73478.71,56962.55,16516.16,0.0,organic,2016,SouthCentral
2017-09-10,1.61,2707005.49,1511637.28,383131.2,4113.88,808123.13,537849.67,238131.35,32142.11,conventional,2017,Southeast
2015-11-01,1.23,118541.11,2181.17,61874.92,186.4,54298.62,52956.4,1342.22,0.0,conventional,2015,BuffaloRochester
2015-05-03,1.48,119059.56,54176.97,51542.88,0.0,13339.71,13339.71,0.0,0.0,organic,2015,California
2015-11-08,1.44,4632.15,111.1,2755.55,0.0,1765.5,906.67,858.83,0.0,organic,2015,Roanoke
2017-10-22,1.48,21532.06,189.7,237.13,6.16,21099.07,21090.84,8.23,0.0,organic,2017,HarrisburgScranton
2018-03-18,1.86,38845.77,10129.17,10074.1,0.0,18642.5,18639.17,3.33,0.0,organic,2018,SanFrancisco
2016-10-16,1.12,157329.41,48624.65,36096.39,228.23,72380.14,11681.16,60621.2,77.78,conventional,2016,Jacksonville
2015-11-01,1.65,1156.12,48.5,835.97,0.0,271.65,43.33,228.32,0.0,organic,2015,Louisville
2015-03-22,1.85,4249.61,83.02,2618.03,902.2,646.36,485.59,160.77,0.0,organic,2015,RaleighGreensboro
2015-04-19,1.49,75775.26,1724.93,43528.57,1286.7,29235.06,29007.2,227.86,0.0,conventional,2015,Pittsburgh
2018-02-25,1.64,4720.69,269.06,1496.26,0.0,2955.37,747.5,2207.87,0.0,organic,2018,Spokane
2015-04-12,1.87,7094.98,46.16,444.69,0.0,6604.13,6604.13,0.0,0.0,organic,2015,NorthernNewEngland
2016-09-25,1.16,174768.99,79738.2,20581.3,188.24,74261.25,59330.89,14930.36,0.0,conventional,2016,Nashville
2016-03-13,1.13,38889.87,1465.55,10758.3,0.0,26666.02,35.88,26630.14,0.0,organic,2016,Portland
2016-04-17,1.21,4042.51,1101.45,422.83,0.0,2518.23,0.0,2518.23,0.0,organic,2016,StLouis
2017-02-12,0.96,821592.06,204917.87,291657.99,14706.94,310309.26,109877.59,200109.45,322.22,conventional,2017,Denver
2015-06-14,2.25,3551.66,123.54,2957.88,7.93,462.31,462.31,0.0,0.0,organic,2015,HartfordSpringfield
2016-05-15,1.42,6346.82,757.35,34.54,0.0,5554.93,5548.26,6.67,0.0,organic,2016,MiamiFtLauderdale
2015-04-19,1.18,180944.22,38330.46,41954.32,36041.12,64618.32,63182.05,1436.27,0.0,conventional,2015,Charlotte
2015-09-27,1.12,175958.11,99021.18,34231.9,62.01,42643.02,40596.31,2046.71,0.0,conventional,2015,StLouis
2017-11-19,2.03,27570.9,792.08,10568.84,38.64,16171.34,985.11,15159.04,27.19,organic,2017,Seattle
2016-12-11,1.45,19755.49,3529.3,3218.07,6.6,13001.52,167.67,12833.85,0.0,organic,2016,Portland
2016-11-27,0.82,854629.64,525324.65,173401.51,3567.44,152336.04,81852.59,70483.45,0.0,conventional,2016,Houston
2016-03-13,1.45,6135.77,859.12,2022.42,293.0,2961.23,2922.43,38.8,0.0,organic,2016,SouthCarolina
2015-11-01,0.71,907452.21,592066.03,232050.89,20971.41,62363.88,62363.88,0.0,0.0,conventional,2015,PhoenixTucson
2016-04-24,1.92,11095.97,179.81,254.47,10.97,10650.72,9412.78,1237.94,0.0,organic,2016,HarrisburgScranton
2015-04-19,1.13,255436.55,67458.77,58452.52,36476.98,93048.28,92654.74,393.54,0.0,conventional,2015,RaleighGreensboro
2017-07-16,1.16,159919.52,42470.79,40719.18,222.19,76507.36,67961.07,6304.08,2242.21,conventional,2017,Roanoke
2018-02-04,1.7,4561.62,277.76,1722.99,0.0,2560.87,593.4,1948.18,19.29,organic,2018,Spokane
2016-02-14,1.81,1247.8,50.84,263.65,0.0,933.31,933.31,0.0,0.0,organic,2016,Albany
2015-02-01,1.15,27929.74,14635.12,8013.19,667.82,4613.61,4613.61,0.0,0.0,organic,2015,BaltimoreWashington
2018-02-18,1.83,27960.77,11.63,1603.22,0.0,26345.92,22938.29,3407.63,0.0,organic,2018,Boston
2015-09-06,1.36,48358.73,675.27,37504.92,97.12,10081.42,10081.42,0.0,0.0,conventional,2015,Syracuse
2016-12-18,1.22,3686005.68,140720.26,2795230.71,36711.66,713343.05,651338.34,59782.7,2222.01,conventional,2016,Northeast
2017-12-10,1.13,274939.0,43089.18,163729.22,84.84,68035.76,62282.56,5753.2,0.0,conventional,2017,HarrisburgScranton
2015-06-14,1.21,10464.45,9298.08,406.37,0.0,760.0,760.0,0.0,0.0,organic,2015,Houston
2016-03-20,1.07,208712.19,2126.48,140410.18,4357.31,61818.22,55984.2,5768.11,65.91,conventional,2016,GrandRapids
2015-04-26,1.27,40141.38,8483.62,21190.25,1.64,10465.87,0.0,10465.87,0.0,organic,2015,Portland
2015-12-20,1.0,385518.03,99604.61,224843.47,15917.28,45152.67,45138.23,8.66,5.78,conventional,2015,Sacramento
2016-10-23,2.2,28740.94,84.24,25376.14,0.0,3280.56,3276.12,4.44,0.0,organic,2016,Chicago
2017-12-10,1.67,24471.73,4093.04,451.74,49.81,19877.14,19803.55,73.59,0.0,organic,2017,Denver
2018-01-28,1.34,486679.98,80881.12,152913.11,16678.38,236207.37,142712.01,92874.02,621.34,conventional,2018,Portland
2015-10-25,1.2,234361.36,3444.57,183080.97,300.22,47535.6,43920.24,3615.36,0.0,conventional,2015,HartfordSpringfield
2017-06-18,1.44,26885.4,9426.95,1997.32,0.0,15461.13,15370.96,90.17,0.0,organic,2017,DallasFtWorth
2015-01-25,1.63,54932.83,11160.54,26029.58,3297.83,14444.88,11428.78,3016.1,0.0,organic,2015,Midsouth
2016-02-21,0.98,214625.59,57431.41,101387.49,5839.55,49967.14,46939.94,3027.2,0.0,conventional,2016,RichmondNorfolk
2017-06-11,1.04,112253.93,2251.92,46391.41,159.38,63451.22,17357.08,45674.42,419.72,conventional,2017,Louisville
2016-12-04,0.89,206009.55,63726.26,35344.04,132.58,106806.67,33108.76,73697.91,0.0,conventional,2016,Jacksonville
2016-06-26,1.16,361181.98,143485.88,88209.18,37.04,129449.88,88532.88,31127.0,9790.0,conventional,2016,Tampa
2015-02-08,0.67,1207167.54,737968.75,376914.26,12106.6,80177.93,67959.08,12176.08,42.77,conventional,2015,DallasFtWorth
2016-01-17,1.27,190161.43,28881.17,58843.29,69.26,102367.71,20133.83,82233.88,0.0,organic,2016,West
2016-09-25,0.87,40784.87,13792.1,93.57,0.0,26899.2,26875.87,23.33,0.0,organic,2016,Houston
2016-01-10,0.93,558348.8,377244.81,67316.04,464.46,113323.49,54693.05,58630.44,0.0,conventional,2016,Atlanta
2015-05-03,1.0,85466.99,66880.12,7942.34,4289.72,6354.81,6349.93,0.0,4.88,conventional,2015,Boise
2017-10-15,2.1,115255.48,25513.54,44390.25,0.0,45351.69,45271.06,80.63,0.0,organic,2017,California
2016-01-10,1.48,112034.52,19744.83,72015.81,0.0,20273.88,9843.3,10430.58,0.0,organic,2016,GreatLakes
2016-12-04,2.17,4786.42,937.63,2371.9,0.0,1476.89,1360.79,116.1,0.0,organic,2016,LasVegas
2016-07-10,2.23,2122.86,531.25,1459.49,0.0,132.12,0.0,132.12,0.0,organic,2016,Spokane
2015-08-09,1.05,353930.82,179463.07,69024.22,18362.39,87081.14,75517.04,11497.68,66.42,conventional,2015,SouthCarolina
2017-12-17,1.41,17065.4,403.25,2548.98,0.0,13982.9,10946.08,3036.82,0.0,organic,2017,Detroit
2017-06-11,2.39,1312.01,0.0,939.89,0.0,372.12,85.56,286.56,0.0,organic,2017,GrandRapids
2017-05-21,1.39,312273.14,87350.21,110400.31,6949.54,107573.08,104411.01,3162.07,0.0,conventional,2017,RaleighGreensboro
2015-06-14,1.63,2261.61,536.76,54.85,0.0,1670.0,1670.0,0.0,0.0,organic,2015,NewOrleansMobile
2017-01-29,1.18,7932.55,339.58,3824.05,0.0,3768.92,1293.27,2475.65,0.0,organic,2017,Roanoke
2017-01-22,1.76,8360.08,356.74,139.44,16.83,7847.07,7826.68,20.39,0.0,organic,2017,HarrisburgScranton
2015-04-19,1.69,1453.59,5.14,1138.32,0.0,310.13,156.67,153.46,0.0,organic,2015,Boise
2015-07-19,2.07,47878.48,3613.49,20743.86,93.68,23427.45,23396.97,30.48,0.0,organic,2015,Northeast
2015-02-15,1.59,37469.0,11802.78,22861.04,51.25,2753.93,116.04,2637.89,0.0,organic,2015,Seattle
2016-02-14,1.98,7588.38,1013.96,6423.04,0.0,151.38,148.47,2.91,0.0,organic,2016,Sacramento
2015-10-04,0.82,1019283.99,411727.49,435388.05,43558.15,128610.3,59751.0,68859.3,0.0,conventional,2015,Houston
2015-07-12,1.92,4163.22,1501.88,2048.18,0.0,613.16,20.0,593.16,0.0,organic,2015,StLouis
2017-06-25,1.24,297426.95,92985.13,87499.38,6296.21,110646.23,105884.61,1991.62,2770.0,conventional,2017,RaleighGreensboro
2016-08-14,1.4,195250.96,39823.56,66724.29,23025.36,65677.75,60859.82,4817.93,0.0,conventional,2016,Charlotte
2017-05-28,1.13,42244.7,5642.86,6595.91,0.0,30005.93,29825.13,180.8,0.0,organic,2017,DallasFtWorth
2016-05-15,1.37,23075.45,6930.33,11799.94,0.0,4345.18,418.79,3926.39,0.0,organic,2016,PhoenixTucson
2017-06-18,1.77,660386.27,202024.11,336284.13,16709.19,105368.84,100785.35,1133.49,3450.0,conventional,2017,SanFrancisco
2016-09-18,1.58,57792.45,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0.0,organic,2016,Southeast
2016-12-25,1.45,186180.0,28999.77,97383.52,1529.57,58267.14,55674.38,2560.92,31.84,conventional,2016,HarrisburgScranton
2017-02-19,0.75,5953222.87,2869772.48,1114706.47,207634.25,1761109.67,1408219.68,330575.32,22314.67,conventional,2017,SouthCentral
2015-07-12,2.23,25100.98,6831.25,18168.54,16.0,85.19,0.0,85.19,0.0,organic,2015,Seattle
2015-10-04,0.82,1104602.14,491729.14,439095.32,50993.14,122784.54,107305.26,15396.93,82.35,conventional,2015,DallasFtWorth
2016-05-29,1.8,1035.0,693.0,0.0,0.0,342.0,338.67,3.33,0.0,organic,2016,NewOrleansMobile
2015-08-02,1.7,5359.81,93.71,4051.34,383.27,831.49,703.33,128.16,0.0,organic,2015,RichmondNorfolk
2016-06-12,0.95,283922.91,163474.77,35055.89,495.77,84896.48,63204.33,9379.93,12312.22,conventional,2016,NewOrleansMobile
2016-09-25,1.15,6075588.68,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,conventional,2016,California
2015-08-09,2.31,5078.46,1941.88,2656.17,1.36,479.05,479.05,0.0,0.0,organic,2015,HartfordSpringfield
2017-07-02,1.44,19735.7,435.47,3969.82,0.0,15330.41,343.28,14987.13,0.0,organic,2017,Detroit
2017-03-19,1.97,3982.18,985.66,41.8,0.0,2954.72,1333.33,1621.39,0.0,organic,2017,Tampa
2017-04-30,1.03,109119.0,41327.06,2195.12,9316.9,56279.92,56263.68,2.95,13.29,conventional,2017,Boise
2016-11-27,1.3,455469.67,86311.53,131940.87,14113.35,223103.92,81706.03,141397.89,0.0,conventional,2016,Denver
2017-02-12,0.9,276002.68,160040.82,30195.68,443.13,85323.05,59560.4,13862.65,11900.0,conventional,2017,NewOrleansMobile
2017-07-23,1.73,12071.52,506.35,3600.62,0.0,7964.55,2960.83,5003.72,0.0,organic,2017,Columbus
2017-05-21,1.34,3415474.26,605625.06,1302177.14,268428.07,1239243.99,750032.2,434987.85,54223.94,conventional,2017,GreatLakes
2016-01-10,0.97,143703.88,55844.25,42998.53,178.13,44682.97,44595.26,17.71,70.0,conventional,2016,Roanoke
2015-11-08,0.8,977717.36,563069.05,278244.62,33026.94,103376.75,92853.6,10364.96,158.19,conventional,2015,DallasFtWorth
2017-10-22,1.51,44004.03,9115.03,23293.35,47.27,11548.38,9164.3,2384.08,0.0,conventional,2017,Syracuse
2016-07-03,0.85,20324.1,2065.19,6670.1,0.0,11588.81,1465.71,10123.1,0.0,organic,2016,Atlanta
2016-08-07,1.64,2329.01,326.15,709.21,0.0,1293.65,456.15,837.5,0.0,organic,2016,Spokane
2017-06-18,1.06,104369.68,2581.61,49620.17,541.77,51626.13,21822.14,29725.7,78.29,conventional,2017,Louisville
2017-08-20,2.16,75146.55,10649.2,18026.76,0.0,46470.59,46450.59,20.0,0.0,organic,2017,LosAngeles
2016-01-24,1.31,15316.04,1368.36,8300.29,0.0,5647.39,756.65,4890.74,0.0,organic,2016,SanDiego
2017-04-23,1.46,358385.91,224054.93,51111.32,15.18,83204.48,56892.19,26297.01,15.28,conventional,2017,Tampa
2015-06-21,1.16,730826.79,184206.21,405469.62,12854.03,128296.93,83581.46,44715.47,0.0,conventional,2015,Denver
2016-10-30,1.42,368056.21,52130.99,108922.37,1018.01,205984.84,205195.57,334.46,454.81,conventional,2016,Seattle
2015-04-05,0.95,5929718.67,3132031.4,2022524.08,93055.21,682107.98,544939.22,135414.81,1753.95,conventional,2015,West
2015-04-05,0.77,1324348.89,802917.65,387745.54,13592.62,120093.08,105522.18,13748.75,822.15,conventional,2015,DallasFtWorth
2015-08-02,1.08,151807.11,87160.08,19863.22,9366.36,35417.45,30724.37,4552.23,140.85,conventional,2015,Nashville
2016-06-12,1.44,1485642.35,19083.82,976390.73,21103.91,469063.89,404818.7,60441.51,3803.68,conventional,2016,NewYork
2015-08-30,1.26,116109.0,64015.75,19572.08,657.28,31863.89,20460.51,11403.38,0.0,conventional,2015,Jacksonville
2017-01-08,1.06,1890389.78,915300.05,479607.98,5628.26,489853.49,450604.75,32676.07,6572.67,conventional,2017,Plains
2015-07-12,1.25,75144.87,577.45,43147.8,2809.38,28610.24,28512.46,97.78,0.0,conventional,2015,Syracuse
2017-12-31,1.27,115508.29,5924.57,62632.07,25.0,46926.65,37397.52,9529.13,0.0,conventional,2017,BuffaloRochester
2016-01-31,1.53,8134.79,5035.0,1072.8,0.0,2026.99,1949.17,77.82,0.0,organic,2016,PhoenixTucson
2017-09-10,1.2,727628.13,397475.35,129503.24,3441.71,197207.83,141600.41,55189.64,417.78,conventional,2017,PhoenixTucson
2016-01-31,1.03,329626.92,163156.69,61348.18,159.17,104962.88,45442.34,59520.54,0.0,conventional,2016,Orlando
2017-05-28,0.93,1386906.1,747618.37,269246.45,3945.62,366095.66,363230.91,2841.14,23.61,conventional,2017,DallasFtWorth
2018-03-04,1.27,156527.16,1999.5,37762.97,24.38,116740.31,2489.87,114116.48,133.96,organic,2018,Seattle
2015-05-10,1.28,435547.13,315524.39,37151.03,58.42,82813.29,60376.64,22436.65,0.0,conventional,2015,MiamiFtLauderdale
2017-02-19,1.33,5160.37,139.21,0.0,0.0,5021.16,4830.72,190.44,0.0,organic,2017,NewOrleansMobile
2017-06-25,1.15,6999255.87,2706875.38,1977949.64,191069.11,2123361.74,2061235.1,5202.82,56923.82,conventional,2017,California
